,NO.,Part No,Part Prefix,Part Base,Part Suffix,Part Name,Part Group,Supplier,Supplier PartNo,Supplier PartNo FTM,Supply Type,SNP In,Min Stock Pickface,Location,Package Length MM,Package Width MM,Package Height MM,Package Type,Piece Weight KG,Boxes Per Pallet,Tare Weight KG,Active,ShowShortage,Remarks,Create By,Create Date,Update By,Last Updated
,4804,SB3T14A005CCHA,SB3T,14A005,CCHA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:19
,4805,SB3T14A005CDTA,SB3T,14A005,CDTA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:19
,4806,SB3T14A005CXFA,SB3T,14A005,CXFA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:20
,4807,SB3T14A005CYBA,SB3T,14A005,CYBA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:20
,4808,SB3T14A005GAAA,SB3T,14A005,GAAA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:21
,4809,SB3T14A005GGBA,SB3T,14A005,GGBA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:22
,4810,SB3T14A005GGDA,SB3T,14A005,GGDA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:22
,4811,SB3T14A005GGGA,SB3T,14A005,GGGA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:38,admin,2025-02-25 13:32:24
,4812,SB3T14A005KADA,SB3T,14A005,KADA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-02-25 13:32:24
,4813,SB3T14A005SSFA,SB3T,14A005,SSFA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-02-25 13:32:25
,4814,SB3T14A005UGLA,SB3T,14A005,UGLA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-02-25 13:32:25
,4815,SB3T14A005VCEA,SB3T,14A005,VCEA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-02-25 13:32:26
,4816,SB3T14A005VDPA,SB3T,14A005,VDPA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-02-25 13:32:26
,4817,SB3T14A303BA,SB3T,14A303,BA,WIR ASY-RLY FD,LOT,SEWT,SEWT,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-03-12 14:26:08
,4818,SB3T14A411AAA,SB3T,14A411,AAA,JUMPER LEAD HLC MTC,LOT,SEWT,SEWT,,LOT,50,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-03-12 14:23:16
,4819,SB3T14B060ABA,SB3T,14B060,ABA,BATTERY WIRING,LOT,SEWT,SEWT,,LOT,1,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-08-23 10:49:06
,4820,SB3T14B060RRA,SB3T,14B060,RRA,BATTERY WIRING,LOT,SEWT,SEWT,,LOT,1,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-08-23 10:49:07
,4821,SB3T14B060RSA,SB3T,14B060,RSA,BATTERY WIRING,LOT,SEWT,SEWT,,LOT,1,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-08-23 10:49:05
,4822,PB3T14G346GC,PB3T,14G346,GC,WIR ASY VLV TRBCH BYP JMPR,LOT,SEWT,SEWT,,LOT,80,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-08-23 10:51:37
,4823,S1WT14G540PAA,S1WT,14G540,PAA,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,SEWT,,LOT,100,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-08-23 10:52:53
,4824,S1WT14G540PCA,S1WT,14G540,PCA,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,SEWT,,LOT,100,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-08-23 10:52:53
,4825,S1WT14G540TAA,S1WT,14G540,TAA,WIR COLSN AVD SNS & FRT CMR JMPR,LOT,SEWT,SEWT,,LOT,100,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-17 08:27:39,admin,2025-08-23 10:52:52
,4826,S1WT14401AAA,S1WT,14401,AAA,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-24 08:46:26,admin,2025-03-08 19:09:00
,4827,RB3T14A005KAVD,RB3T,14A005,KAVD,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,2,PB-26-1,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-24 08:46:26,admin,2025-08-29 16:10:59
,4828,RB3T14290UXKD,RB3T,14290,UXKD,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-02-28 03:47:03,admin,2025-08-23 13:42:20
,4829,RB3T14290DBGD,RB3T,14290,DBGD,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-01 04:24:36,admin,2025-08-28 02:09:21
,4830,RB3T14290NCD,RB3T,14290,NCD,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,LZKT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-01 04:24:38,admin,2025-08-23 11:12:30
,4831,SB3T14405PBA,SB3T,14405,PBA,WIR ASY RR LP,GROUP 02,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-03 08:12:54,admin,2025-03-08 19:05:33
,4832,S1WT14631GNA,S1WT,14631,GNA,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,SEWT,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-03 08:12:55,admin,2025-03-08 19:12:29
,4833,SB3T14A005ABA,SB3T,14A005,ABA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-03 08:12:58,admin,2025-03-08 19:04:42
,4834,SB3T14A005ADA,SB3T,14A005,ADA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-03 08:12:58,admin,2025-03-08 19:04:43
,4835,SB3T14A005VBTA,SB3T,14A005,VBTA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-03 08:12:58,admin,2025-03-08 19:04:43
,4836,S1WT15K868GA,S1WT,15K868,GA,N/A,N/A,SEWT,SEWT,,LOT,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-03 08:12:59,admin,2025-08-23 10:53:50
,4837,RB3T14290HAD,RB3T,14290,HAD,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PX-OBSOLETEPART,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-08-23 11:08:27
,4838,SB3T14290DCA,SB3T,14290,DCA,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-08-28 02:09:20
,4839,SB3T14290RDYA,SB3T,14290,RDYA,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-08-28 02:09:20
,4840,SB3T14290RRFA,SB3T,14290,RRFA,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-08-28 02:09:19
,4841,S1WT14334AHA,S1WT,14334,AHA,N/A,N/A,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,
,4842,S1WT14334NEA,S1WT,14334,NEA,N/A,N/A,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,
,4843,S1WT14401ABJA,S1WT,14401,ABJA,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-05-26 14:14:30
,4844,S1WT14401PAMA,S1WT,14401,PAMA,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-05-26 14:14:31
,4845,SB3T14405DKA,SB3T,14405,DKA,WIR ASY RR LP,GROUP 02,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-03-08 19:05:34
,4846,SB3T2B325CRA,SB3T,2B325,CRA,FRONT AXLE JUMPER,LOT,SEWT,SEWT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-06-04 10:44:19
,4847,SB3T14A005ABAA,SB3T,14A005,ABAA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-03-08 19:04:44
,4848,SB3T14A005ABCA,SB3T,14A005,ABCA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-03-08 19:04:44
,4849,SB3T14A005ACDA,SB3T,14A005,ACDA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-06 03:51:59,admin,2025-03-08 19:04:45
,4850,SB3T14A005KAVA,SB3T,14A005,KAVA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-07 03:50:06,admin,2025-03-08 19:04:46
,4851,S1VT14401HUA,S1VT,14401,HUA,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-17 08:15:47,admin,2025-05-26 14:14:32
,4852,SB3T14A005UGPA,SB3T,14A005,UGPA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-17 08:15:55,admin,2025-05-26 14:00:51
,4853,SB3T14290RGA,SB3T,14290,RGA,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-28 03:51:06,admin,2025-08-28 02:09:19
,4854,SB3T14290RYA,SB3T,14290,RYA,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-28 03:51:07,admin,2025-08-28 02:09:19
,4855,S1WT14401PUGA,S1WT,14401,PUGA,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-28 03:51:47,admin,2025-05-26 14:14:32
,4856,SB3T14A005CXTA,SB3T,14A005,CXTA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-28 03:51:47,admin,2025-05-26 14:00:52
,4857,SB3T14A005FCAA,SB3T,14A005,FCAA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-28 03:51:47,admin,2025-05-26 14:00:52
,4858,RB3T14290HAC,RB3T,14290,HAC,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:38,admin,2025-08-23 11:08:27
,4859,RB3T14290UCD,RB3T,14290,UCD,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:38,admin,2025-08-23 13:35:45
,4860,SB3T14290GBA,SB3T,14290,GBA,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:38,admin,2025-08-28 02:09:18
,4861,SB3T14290GCA,SB3T,14290,GCA,WIR ASY D/PNL HD/LP JCT,GROUP 01,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:38,admin,2025-08-28 02:09:18
,4862,R1WT14401PEUD,R1WT,14401,PEUD,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,2,PC-15-4,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-08-29 23:23:13
,4863,S1WT14401GJA,S1WT,14401,GJA,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-05-26 14:14:34
,4864,S1WT14401GKA,S1WT,14401,GKA,WIR ASY MN,GROUP 04,SEWT,SEWT,,SEQ,2,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-05-26 14:14:36
,4865,RB3T14405UHD,RB3T,14405,UHD,WIR ASY RR LP,GROUP 02,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-08-23 14:30:44
,4866,SB3T14405PDA,SB3T,14405,PDA,WIR ASY RR LP,GROUP 02,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-05-26 14:06:06
,4867,SB3T14405PGA,SB3T,14405,PGA,WIR ASY RR LP,GROUP 02,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,10,3,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-05-26 14:06:07
,4868,S1WT14630GDA,S1WT,14630,GDA,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,SEWT,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-05-26 14:20:02
,4869,PB3T2B325UHF,PB3T,2B325,UHF,FRONT AXLE JUMPER,LOT,SEWT,SEWT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-08-28 09:45:03
,4870,SB3T2B325GBA,SB3T,2B325,GBA,FRONT AXLE JUMPER,LOT,SEWT,SEWT,,LOT,5,10,LD-01,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-06-04 10:44:20
,4871,RB3T14A005VJMD,RB3T,14A005,VJMD,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,2,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-08-28 03:39:12
,4872,SB3T14A005AHA,SB3T,14A005,AHA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:39,admin,2025-05-26 14:00:53
,4873,SB3T14A005CCBA,SB3T,14A005,CCBA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:40,admin,2025-05-26 14:00:53
,4874,SB3T14A005SCA,SB3T,14A005,SCA,WIR ASY BDY MN,GROUP 07,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1005,503,195,PTB,1,8,7,Y,N,AUTO ADDED BY SYSTEM,admin,2025-03-29 03:50:40,admin,2025-05-26 14:00:54
,4875,S1VT14334SXB,S1VT,14334,SXB,N/A,N/A,SEWT,SEWT,,SEQ,1,10,PART-NEWMODEL,1,1,1,PTB,1,1,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:32,admin,
,4876,S1VT14630UAB,S1VT,14630,UAB,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,QXZ5,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:35,admin,2025-08-21 14:41:49
,4877,S1VT14630UBB,S1VT,14630,UBB,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,QXZ3,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-08-21 14:46:51
,4878,S1VT14630UCB,S1VT,14630,UCB,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,QXZ7,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 14:20:01
,4879,S1VT14630URB,S1VT,14630,URB,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,QKZ0,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-06-20 13:50:46
,4880,S1VT14630UUB,S1VT,14630,UUB,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,QKWZ,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 14:20:14
,4881,S1VT14630VRB,S1VT,14630,VRB,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,QKZ1,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-06-20 13:50:58
,4882,S1VT14630VSB,S1VT,14630,VSB,WIR ASY WDO REG FRT DR,GROUP 01,SEWT,QKYZ,,SEQ,5,10,PART-NEWMODEL,670,335,195,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 13:57:15
,4883,S1VT14631KAB,S1VT,14631,KAB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,SEWT,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-05-26 14:23:15
,4884,S1VT14631UAB,S1VT,14631,UAB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QS6Z,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 13:57:27
,4885,S1VT14631UDB,S1VT,14631,UDB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QSNZ,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 14:20:26
,4886,S1VT14631UFB,S1VT,14631,UFB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QSBZ,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-08-21 14:42:05
,4887,S1VT14631UGB,S1VT,14631,UGB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QSAZ,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 14:20:48
,4888,S1VT14631URB,S1VT,14631,URB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QNZ5,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-06-20 13:51:14
,4889,S1VT14631UTB,S1VT,14631,UTB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QNXZ,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-06-20 13:51:28
,4890,S1VT14631UUB,S1VT,14631,UUB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QNZ3,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-06-20 13:51:40
,4891,S1VT14631XTB,S1VT,14631,XTB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QNZ8,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 14:21:01
,4892,S1VT14631XUB,S1VT,14631,XUB,WIR ASY WDO REG FRT DR LH,GROUP 01,SEWT,QNZ7,,SEQ,5,10,PART-NEWMODEL,670,335,335,PTB,1,30,2,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-07-31 14:21:13
,4893,S1VT14632PLB,S1VT,14632,PLB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,QNPZ,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-08-28 01:54:19
,4894,S1VT14632UAB,S1VT,14632,UAB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,QNJZ,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-08-28 01:54:32
,4895,S1VT14632UCB,S1VT,14632,UCB,WIR ASY WDO REG RR DR,GROUP 01,SEWT,QNDZ,,SEQ,10,10,PART-NEWMODEL,670,335,195,PTB,1,30,1,Y,N,AUTO ADDED BY SYSTEM,admin,2025-04-01 03:53:36,admin,2025-08-28 01:54:26
